psgcCode,correspondenceCode,officialName,displayName,geographicLevel,parentPsgcCode,regionPsgcCode,provincePsgcCode,cityMunicipalityPsgcCode,cityClassification,incomeClassification,oldName,sourceStatus,urbanRural,sourceVersion,suggestedSlug
0304904024,034904024,San Carlos,San Carlos,barangay,0304904000,0300000000,0304900000,0304904000,,,,,R,PSGC-2026-Q2-2026-06-30,san-carlos-nueva-ecija-0304904024
0304904025,034904025,Santa Isabel,Santa Isabel,barangay,0304904000,0300000000,0304900000,0304904000,,,,,R,PSGC-2026-Q2-2026-06-30,santa-isabel-nueva-ecija
0304904026,034904026,Santa Ines,Santa Ines,barangay,0304904000,0300000000,0304900000,0304904000,,,,,R,PSGC-2026-Q2-2026-06-30,santa-ines-nueva-ecija
0304905000,034905000,Carranglan,Carranglan,municipality,0304900000,0300000000,0304900000,0304905000,,1st,,,,PSGC-2026-Q2-2026-06-30,carranglan
0304905001,034905001,R.A.Padilla,R.A.Padilla,barangay,0304905000,0300000000,0304900000,0304905000,,,Baluarte,,R,PSGC-2026-Q2-2026-06-30,r-a-padilla
0304905002,034905002,Bantug,Bantug,barangay,0304905000,0300000000,0304900000,0304905000,,,,,R,PSGC-2026-Q2-2026-06-30,bantug-nueva-ecija-0304905002
0304905004,034905004,Bunga,Bunga,barangay,0304905000,0300000000,0304900000,0304905000,,,,,R,PSGC-2026-Q2-2026-06-30,bunga-nueva-ecija
0304905005,034905005,Burgos,Burgos,barangay,0304905000,0300000000,0304900000,0304905000,,,,,R,PSGC-2026-Q2-2026-06-30,burgos-nueva-ecija
0304905007,034905007,Capintalan,Capintalan,barangay,0304905000,0300000000,0304900000,0304905000,,,,,R,PSGC-2026-Q2-2026-06-30,capintalan
0304905015,034905015,Joson,Joson,barangay,0304905000,0300000000,0304900000,0304905000,,,Digidig,,U,PSGC-2026-Q2-2026-06-30,joson
0304905020,034905020,General Luna,General Luna,barangay,0304905000,0300000000,0304900000,0304905000,,,,,R,PSGC-2026-Q2-2026-06-30,general-luna-nueva-ecija-0304905020
0304905030,034905030,Minuli,Minuli,barangay,0304905000,0300000000,0304900000,0304905000,,,,,R,PSGC-2026-Q2-2026-06-30,minuli
0304905041,034905041,Piut,Piut,barangay,0304905000,0300000000,0304900000,0304905000,,,,,R,PSGC-2026-Q2-2026-06-30,piut
0304905045,034905045,Puncan,Puncan,barangay,0304905000,0300000000,0304900000,0304905000,,,,,U,PSGC-2026-Q2-2026-06-30,puncan
0304905046,034905046,Putlan,Putlan,barangay,0304905000,0300000000,0304900000,0304905000,,,,,R,PSGC-2026-Q2-2026-06-30,putlan
0304905047,034905047,Salazar,Salazar,barangay,0304905000,0300000000,0304900000,0304905000,,,,,R,PSGC-2026-Q2-2026-06-30,salazar
0304905048,034905048,San Agustin,San Agustin,barangay,0304905000,0300000000,0304900000,0304905000,,,,,R,PSGC-2026-Q2-2026-06-30,san-agustin-nueva-ecija
0304905052,034905052,T. L. Padilla Pob.,T. L. Padilla Pob.,barangay,0304905000,0300000000,0304900000,0304905000,,,Bgy. I,,R,PSGC-2026-Q2-2026-06-30,t-l-padilla-pob
0304905053,034905053,F. C. Otic Pob.,F. C. Otic Pob.,barangay,0304905000,0300000000,0304900000,0304905000,,,Bgy. II,,R,PSGC-2026-Q2-2026-06-30,f-c-otic-pob
0304905054,034905054,D. L. Maglanoc Pob.,D. L. Maglanoc Pob.,barangay,0304905000,0300000000,0304900000,0304905000,,,Bgy.III,,R,PSGC-2026-Q2-2026-06-30,d-l-maglanoc-pob
0304905055,034905055,G. S. Rosario Pob.,G. S. Rosario Pob.,barangay,0304905000,0300000000,0304900000,0304905000,,,Bgy. IV,,R,PSGC-2026-Q2-2026-06-30,g-s-rosario-pob
0304906000,034906000,Cuyapo,Cuyapo,municipality,0304900000,0300000000,0304900000,0304906000,,1st,,,,PSGC-2026-Q2-2026-06-30,cuyapo
0304906001,034906001,Baloy,Baloy,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,baloy
0304906002,034906002,Bambanaba,Bambanaba,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,bambanaba
0304906003,034906003,Bantug,Bantug,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,bantug-nueva-ecija-0304906003
0304906004,034906004,Bentigan,Bentigan,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,bentigan
0304906005,034906005,Bibiclat,Bibiclat,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,bibiclat-nueva-ecija-0304906005
0304906006,034906006,Bonifacio,Bonifacio,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,bonifacio-nueva-ecija
0304906007,034906007,Bued,Bued,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,bued-nueva-ecija
0304906008,034906008,Bulala,Bulala,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,bulala-nueva-ecija
0304906009,034906009,Burgos,Burgos,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,burgos-nueva-ecija-0304906009
0304906010,034906010,Cabileo,Cabileo,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,cabileo
0304906011,034906011,Cabatuan,Cabatuan,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,cabatuan-nueva-ecija
0304906012,034906012,Cacapasan,Cacapasan,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,cacapasan
0304906013,034906013,Calancuasan Norte,Calancuasan Norte,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,calancuasan-norte
0304906014,034906014,Calancuasan Sur,Calancuasan Sur,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,calancuasan-sur
0304906015,034906015,Colosboa,Colosboa,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,colosboa
0304906016,034906016,Columbitin,Columbitin,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,columbitin
0304906017,034906017,Curva,Curva,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,curva-nueva-ecija-0304906017
0304906018,034906018,District I,District I,barangay,0304906000,0300000000,0304900000,0304906000,,,Pob. I,,R,PSGC-2026-Q2-2026-06-30,district-i-nueva-ecija
0304906019,034906019,District II,District II,barangay,0304906000,0300000000,0304900000,0304906000,,,Pob. II,,R,PSGC-2026-Q2-2026-06-30,district-ii-nueva-ecija
0304906021,034906021,District IV,District IV,barangay,0304906000,0300000000,0304900000,0304906000,,,Pob. IV,,R,PSGC-2026-Q2-2026-06-30,district-iv-nueva-ecija
0304906022,034906022,District V,District V,barangay,0304906000,0300000000,0304900000,0304906000,,,Pob. V,,R,PSGC-2026-Q2-2026-06-30,district-v
0304906023,034906023,District VI,District VI,barangay,0304906000,0300000000,0304900000,0304906000,,,Pob. VI,,R,PSGC-2026-Q2-2026-06-30,district-vi
0304906024,034906024,District VII,District VII,barangay,0304906000,0300000000,0304900000,0304906000,,,Pob. VII,,U,PSGC-2026-Q2-2026-06-30,district-vii
0304906025,034906025,District VIII,District VIII,barangay,0304906000,0300000000,0304900000,0304906000,,,Pob. VIII,,R,PSGC-2026-Q2-2026-06-30,district-viii
0304906026,034906026,Landig,Landig,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,landig
0304906027,034906027,Latap,Latap,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,latap
0304906028,034906028,Loob,Loob,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,loob-nueva-ecija
0304906029,034906029,Luna,Luna,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,luna-nueva-ecija
0304906030,034906030,Malbeg-Patalan,Malbeg-Patalan,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,malbeg-patalan
0304906031,034906031,Malineng,Malineng,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,malineng
0304906032,034906032,Matindeg,Matindeg,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,matindeg-nueva-ecija
0304906033,034906033,Maycaban,Maycaban,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,maycaban
0304906034,034906034,Nagcuralan,Nagcuralan,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,nagcuralan
0304906035,034906035,Nagmisahan,Nagmisahan,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,nagmisahan
0304906036,034906036,Paitan Norte,Paitan Norte,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,paitan-norte
0304906037,034906037,Paitan Sur,Paitan Sur,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,paitan-sur
0304906038,034906038,Piglisan,Piglisan,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,piglisan
0304906039,034906039,Pugo,Pugo,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,pugo-nueva-ecija
0304906040,034906040,Rizal,Rizal,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,rizal-nueva-ecija-0304906040
0304906041,034906041,Sabit,Sabit,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,sabit
0304906042,034906042,Salagusog,Salagusog,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,salagusog
0304906043,034906043,San Antonio,San Antonio,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,san-antonio-nueva-ecija-0304906043
0304906044,034906044,San Jose,San Jose,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,san-jose-nueva-ecija
0304906045,034906045,San Juan,San Juan,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,san-juan-nueva-ecija-0304906045
0304906046,034906046,Santa Clara,Santa Clara,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,santa-clara-nueva-ecija
0304906047,034906047,Santa Cruz,Santa Cruz,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,santa-cruz-nueva-ecija
0304906048,034906048,Simimbaan,Simimbaan,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,simimbaan-nueva-ecija
0304906049,034906049,Tagtagumbao,Tagtagumbao,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,tagtagumbao
0304906050,034906050,Tutuloy,Tutuloy,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,tutuloy
0304906051,034906051,Ungab,Ungab,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,ungab
0304906052,034906052,Villaflores,Villaflores,barangay,0304906000,0300000000,0304900000,0304906000,,,,,R,PSGC-2026-Q2-2026-06-30,villaflores
0304907000,034907000,Gabaldon,Gabaldon,municipality,0304900000,0300000000,0304900000,0304907000,,1st,Bitulok & Sabani,,,PSGC-2026-Q2-2026-06-30,gabaldon-nueva-ecija
0304907001,034907001,Bagong Sikat,Bagong Sikat,barangay,0304907000,0300000000,0304900000,0304907000,,,,,R,PSGC-2026-Q2-2026-06-30,bagong-sikat-nueva-ecija-0304907001
0304907002,034907002,Bagting,Bagting,barangay,0304907000,0300000000,0304900000,0304907000,,,,,R,PSGC-2026-Q2-2026-06-30,bagting
0304907003,034907003,Bantug,Bantug,barangay,0304907000,0300000000,0304900000,0304907000,,,,,R,PSGC-2026-Q2-2026-06-30,bantug-nueva-ecija-0304907003
0304907004,034907004,Bitulok,Bitulok,barangay,0304907000,0300000000,0304900000,0304907000,,,North Pob.,,R,PSGC-2026-Q2-2026-06-30,bitulok
0304907005,034907005,Bugnan,Bugnan,barangay,0304907000,0300000000,0304900000,0304907000,,,,,R,PSGC-2026-Q2-2026-06-30,bugnan
0304907006,034907006,Calabasa,Calabasa,barangay,0304907000,0300000000,0304900000,0304907000,,,,,R,PSGC-2026-Q2-2026-06-30,calabasa-nueva-ecija
0304907007,034907007,Camachile,Camachile,barangay,0304907000,0300000000,0304900000,0304907000,,,,,R,PSGC-2026-Q2-2026-06-30,camachile-nueva-ecija
0304907008,034907008,Cuyapa,Cuyapa,barangay,0304907000,0300000000,0304900000,0304907000,,,,,R,PSGC-2026-Q2-2026-06-30,cuyapa
0304907009,034907009,Ligaya,Ligaya,barangay,0304907000,0300000000,0304900000,0304907000,,,,,U,PSGC-2026-Q2-2026-06-30,ligaya-nueva-ecija
0304907010,034907010,Macasandal,Macasandal,barangay,0304907000,0300000000,0304900000,0304907000,,,,,R,PSGC-2026-Q2-2026-06-30,macasandal
0304907011,034907011,Malinao,Malinao,barangay,0304907000,0300000000,0304900000,0304907000,,,,,R,PSGC-2026-Q2-2026-06-30,malinao-nueva-ecija
0304907012,034907012,Pantoc,Pantoc,barangay,0304907000,0300000000,0304900000,0304907000,,,,,R,PSGC-2026-Q2-2026-06-30,pantoc-nueva-ecija-0304907012
0304907013,034907013,Pinamalisan,Pinamalisan,barangay,0304907000,0300000000,0304900000,0304907000,,,,,R,PSGC-2026-Q2-2026-06-30,pinamalisan
0304907014,034907014,South Poblacion,South Poblacion,barangay,0304907000,0300000000,0304900000,0304907000,,,,,R,PSGC-2026-Q2-2026-06-30,south-poblacion-nueva-ecija
0304907015,034907015,Sawmill,Sawmill,barangay,0304907000,0300000000,0304900000,0304907000,,,,,R,PSGC-2026-Q2-2026-06-30,sawmill-nueva-ecija
0304907016,034907016,Tagumpay,Tagumpay,barangay,0304907000,0300000000,0304900000,0304907000,,,,,R,PSGC-2026-Q2-2026-06-30,tagumpay-nueva-ecija
0304908000,034908000,City of Gapan,Gapan City,city,0304900000,0300000000,0304900000,0304908000,Component City,3rd,,,,PSGC-2026-Q2-2026-06-30,gapan-city
0304908001,034908001,Bayanihan,Bayanihan,barangay,0304908000,0300000000,0304900000,0304908000,,,,,U,PSGC-2026-Q2-2026-06-30,bayanihan-nueva-ecija
0304908002,034908002,Bulak,Bulak,barangay,0304908000,0300000000,0304900000,0304908000,,,,,R,PSGC-2026-Q2-2026-06-30,bulak
0304908003,034908003,Kapalangan,Kapalangan,barangay,0304908000,0300000000,0304900000,0304908000,,,,,U,PSGC-2026-Q2-2026-06-30,kapalangan
0304908004,034908004,Mahipon,Mahipon,barangay,0304908000,0300000000,0304900000,0304908000,,,,,R,PSGC-2026-Q2-2026-06-30,mahipon-nueva-ecija
0304908005,034908005,Malimba,Malimba,barangay,0304908000,0300000000,0304900000,0304908000,,,,,R,PSGC-2026-Q2-2026-06-30,malimba
0304908006,034908006,Mangino,Mangino,barangay,0304908000,0300000000,0304900000,0304908000,,,,,U,PSGC-2026-Q2-2026-06-30,mangino
0304908007,034908007,Marelo,Marelo,barangay,0304908000,0300000000,0304900000,0304908000,,,,,R,PSGC-2026-Q2-2026-06-30,marelo
0304908008,034908008,Pambuan,Pambuan,barangay,0304908000,0300000000,0304900000,0304908000,,,,,U,PSGC-2026-Q2-2026-06-30,pambuan
0304908009,034908009,Parcutela,Parcutela,barangay,0304908000,0300000000,0304900000,0304908000,,,,,R,PSGC-2026-Q2-2026-06-30,parcutela
0304908010,034908010,San Lorenzo,San Lorenzo,barangay,0304908000,0300000000,0304900000,0304908000,,,,Pob.,U,PSGC-2026-Q2-2026-06-30,san-lorenzo-nueva-ecija
0304908011,034908011,San Nicolas,San Nicolas,barangay,0304908000,0300000000,0304900000,0304908000,,,,,U,PSGC-2026-Q2-2026-06-30,san-nicolas-nueva-ecija
0304908012,034908012,San Roque,San Roque,barangay,0304908000,0300000000,0304900000,0304908000,,,,,U,PSGC-2026-Q2-2026-06-30,san-roque-nueva-ecija-0304908012
0304908013,034908013,San Vicente,San Vicente,barangay,0304908000,0300000000,0304900000,0304908000,,,,Pob.,U,PSGC-2026-Q2-2026-06-30,san-vicente-nueva-ecija-0304908013
0304908014,034908014,Santa Cruz,Santa Cruz,barangay,0304908000,0300000000,0304900000,0304908000,,,,,R,PSGC-2026-Q2-2026-06-30,santa-cruz-nueva-ecija-0304908014
0304908015,034908015,Santo Cristo Norte,Santo Cristo Norte,barangay,0304908000,0300000000,0304900000,0304908000,,,,,U,PSGC-2026-Q2-2026-06-30,santo-cristo-norte
0304908016,034908016,Santo Cristo Sur,Santo Cristo Sur,barangay,0304908000,0300000000,0304900000,0304908000,,,,,R,PSGC-2026-Q2-2026-06-30,santo-cristo-sur
0304908017,034908017,Santo Niño,Santo Niño,barangay,0304908000,0300000000,0304900000,0304908000,,,,,U,PSGC-2026-Q2-2026-06-30,santo-nino-nueva-ecija-0304908017
0304908018,034908018,Makabaclay,Makabaclay,barangay,0304908000,0300000000,0304900000,0304908000,,,,,R,PSGC-2026-Q2-2026-06-30,makabaclay
0304908019,034908019,Balante,Balante,barangay,0304908000,0300000000,0304900000,0304908000,,,,,R,PSGC-2026-Q2-2026-06-30,balante-nueva-ecija
0304908020,034908020,Bungo,Bungo,barangay,0304908000,0300000000,0304900000,0304908000,,,,,R,PSGC-2026-Q2-2026-06-30,bungo
0304908021,034908021,Mabunga,Mabunga,barangay,0304908000,0300000000,0304900000,0304908000,,,,,R,PSGC-2026-Q2-2026-06-30,mabunga-nueva-ecija
0304908022,034908022,Maburak,Maburak,barangay,0304908000,0300000000,0304900000,0304908000,,,,,R,PSGC-2026-Q2-2026-06-30,maburak
0304908023,034908023,Puting Tubig,Puting Tubig,barangay,0304908000,0300000000,0304900000,0304908000,,,,,R,PSGC-2026-Q2-2026-06-30,puting-tubig-nueva-ecija
0304909000,034909000,General Mamerto Natividad,General Mamerto Natividad,municipality,0304900000,0300000000,0304900000,0304909000,,2nd,,,,PSGC-2026-Q2-2026-06-30,general-mamerto-natividad
0304909002,034909002,Balangkare Norte,Balangkare Norte,barangay,0304909000,0300000000,0304900000,0304909000,,,,,R,PSGC-2026-Q2-2026-06-30,balangkare-norte
0304909003,034909003,Balangkare Sur,Balangkare Sur,barangay,0304909000,0300000000,0304900000,0304909000,,,,,R,PSGC-2026-Q2-2026-06-30,balangkare-sur
0304909004,034909004,Balaring,Balaring,barangay,0304909000,0300000000,0304900000,0304909000,,,,,R,PSGC-2026-Q2-2026-06-30,balaring-nueva-ecija
0304909005,034909005,Belen,Belen,barangay,0304909000,0300000000,0304900000,0304909000,,,,,R,PSGC-2026-Q2-2026-06-30,belen-nueva-ecija
0304909006,034909006,Bravo,Bravo,barangay,0304909000,0300000000,0304900000,0304909000,,,,,R,PSGC-2026-Q2-2026-06-30,bravo
0304909007,034909007,Burol,Burol,barangay,0304909000,0300000000,0304900000,0304909000,,,,,R,PSGC-2026-Q2-2026-06-30,burol-nueva-ecija
0304909009,034909009,Kabulihan,Kabulihan,barangay,0304909000,0300000000,0304900000,0304909000,,,,,R,PSGC-2026-Q2-2026-06-30,kabulihan
0304909010,034909010,Mag-asawang Sampaloc,Mag-asawang Sampaloc,barangay,0304909000,0300000000,0304900000,0304909000,,,,,R,PSGC-2026-Q2-2026-06-30,mag-asawang-sampaloc
0304909011,034909011,Manarog,Manarog,barangay,0304909000,0300000000,0304900000,0304909000,,,,,R,PSGC-2026-Q2-2026-06-30,manarog
0304909012,034909012,Mataas na Kahoy,Mataas na Kahoy,barangay,0304909000,0300000000,0304900000,0304909000,,,,,U,PSGC-2026-Q2-2026-06-30,mataas-na-kahoy-nueva-ecija
0304909014,034909014,Panacsac,Panacsac,barangay,0304909000,0300000000,0304900000,0304909000,,,,,R,PSGC-2026-Q2-2026-06-30,panacsac
